data;petr4;bbdc3;vale5;ambv4;itub4
2007-05-07;-0,021729683;0,030927835;-0,01461126;-0,023311897;0,001320687
2007-05-08;0,001776988;0,008695652;-0,011154945;0,014;0,007194245
2007-05-09;0,001995565;0,056034483;0,042784427;0,030835789;0,027380952
2007-05-10;-0,018366895;-0,016326531;-0,025065963;-0,025984252;-0,029316338
2007-05-11;0,019612263;-0,004149378;0,012043302;-0,008084074;0,013489316
2007-05-14;0,002653106;-0,026041667;-0,018585372;-0,003259984;-0,02237927
2007-05-15;-0,005071665;-0,005347594;-0,00653951;0,00572363;-0,001927711
2007-05-16;0,019503546;0,032258065;0,018787713;0,028455285;0,028488653
2007-05-17;0,001086957;0,01875;-0,01467223;0,02055336;0,01584507
2007-05-18;0,009771987;0,017382413;0,006693989;0,022463207;0,031773541
2007-05-21;0,009677419;0,011055276;-0,003935405;0,011363636;-0,001679731
2007-05-22;-0,001064963;-0,018091451;-0,011580381;-0,011235955;-0,008412787
2007-05-23;0,006396588;0,002227172;-0,014472777;-0,010606061;-0,011312217
2007-05-24;-0,02309322;-0,03030303;-0,02951049;-0,016079632;-0,027459954
2007-05-25;0,012795489;0,00625;0,02608445;-0,003891051;0,005882353
2007-05-28;0,003211991;0,039958592;0,006320225;0,0078125;0,005847953
2007-05-29;-0,017075774;-0,024487358;-0,010467551;0,007751938;-0,006976744
2007-05-30;0,014115092;0,001428571;0,024118477;0,002307692;0,003512881
2007-05-31;-0,01627409;-0,005502344;0,01129321;0,001534919;-0,015752625
2007-06-01;0,025250326;0,024795082;0,024104589;0,033716475;0,036453763
2007-06-04;0,012314225;0,018163441;0,00412234;0;-0,010411899
2007-06-05;0,006501678;-0,003929273;-0,001986492;0,006671609;-0,005665395
2007-06-06;-0,022504688;-0,009861933;-0,024548832;-0,005891016;-0,020930233
2007-06-07;;;;;
2007-06-08;;;;;
2007-06-11;0,012658228;-0,016527239;0,006189821;0,034893514;0,017735984
2007-06-12;0,0025;-0,008091286;-0,029391661;-0,008064516;-0,023391813
2007-06-13;0,022028263;0,004601548;0,023802817;0,025129342;0,019161677
2007-06-14;0,016673444;0,003539455;0,016921172;0,012256669;0,010575793
2007-06-15;0,015;0,043568465;0,015016234;0,018518519;0,012209302
2007-06-18;0,004137931;-0,01888668;0,014394242;0;-0,004020678
2007-06-19;0,013343799;0,007092199;-0,030350808;-0,007692308;0,006689735
2007-06-20;-0,016460108;0,011066398;-0,009214092;-0,035933756;-0,008936755
2007-06-21;0,010041347;-0,008557214;0,012718818;-0,020474997;0
2007-06-22;0,000194932;-0,002408671;-0,006076975;-0,0010745;-0,004624277
2007-06-25;-0,002143832;-0,015895372;-0,00638587;-0,011235955;0,00058072
2007-06-26;-0,009570312;-0,007360458;-0,015451935;-0,00530303;-0,013232734
2007-06-27;0,009859988;0,007209063;0,011111111;0,010662605;-0,000117633
2007-06-28;-0,000195274;0,005194664;-0,023214286;0;-0,001176471
2007-06-29;0,00859375;-0,005102041;0,019406553;0,023165034;0,012956419
2007-07-02;0,022463207;0,007179487;0,027590012;-0,013912826;0,006792593
2007-07-03;0,017045455;0,014629123;0,004027386;0,023266236;0,001617375
2007-07-04;0,004655493;-0,009839357;0,016178633;0,00510219;-0,003575548
2007-07-05;0,005375348;-0,003853174;0,009868421;0,002185927;-0,00474592
2007-07-06;0,009218289;0,001628664;0,013550489;0,008695652;0,003721796
2007-07-09;;;;;
2007-07-10;;;;;
2007-07-11;0,007799443;0,01863354;0,025910092;0,006881565;0,022144522
2007-07-12;0,022664456;0,032520325;0,049374921;0,000726619;0,042189282
2007-07-13;0,006126126;0,025590551;-0,012033694;0,005744028;-0,007111597
2007-07-16;-0,009491404;0,021113244;-0,016443362;-0,002859185;0,021487603
2007-07-17;0,017899114;0;0,00371517;-0,000358423;0,002049622
2007-07-18;-0,002486678;0,006203008;0,004318322;-0,009680889;0,002260739
2007-07-19;0,014423077;0,036801793;0,008722359;0,020311369;0,012889366
2007-07-20;-0,006845708;-0,028828829;-0,009864815;-0,006429864;-0,022481442
2007-07-23;0,016260163;0,006493507;0,027060271;0,014285816;0,012150141
2007-07-24;-0,056173913;-0,033179723;-0,031137725;-0,028056536;-0,047052519
2007-07-25;0,014372582;-0,020591039;-0,013349815;-0,004456037;-0,003486672
2007-07-26;-0,046321526;-0,026669262;-0,03720872;-0,037117904;-0,027088036
2007-07-27;-0,027428571;-0,008;-0,014183474;0,009070295;-0,031322506
2007-07-30;0,045632589;-0,002016129;0,038806758;-0,007490637;0,02994012
2007-07-31;-0,012736467;0,014949495;0,00635324;-0,022641509;0,005232558
2007-08-01;-0,006260672;-0,00477707;-0,001262626;-0,00772973;-0,004929072
2007-08-02;0,007063765;-3,94892E-05;0,007458913;-0,007852201;0,011511628
2007-08-03;-0,042654028;-0,009603842;-0,04630443;-0,011687191;-0,022876193
2007-08-06;0,000792079;0,01010101;0;-0,007777778;-0,002470588
2007-08-07;0,004155125;0;0,026315789;0,015837466;-0,02111098
2007-08-08;0,037438424;0,016;0,027564103;0,051968504;0,012048193
2007-08-09;-0,038936372;0,003937008;-0,039176544;-0,041916168;-0,022619048
2007-08-10;-0,02173913;0;-0,032463316;-0,00390625;0,00499391
2007-08-13;0,008282828;-0,027647059;0,002549993;0,023529412;-0,019997576
2007-08-14;-0,009416951;-0,03004638;-0,049531459;-0,007586207;-0,012119713
2007-08-15;-0,020226537;-0,006652807;-0,051971831;-0,034823566;-0,044692038
2007-08-16;-0,029727498;-0,037254081;-0,007725449;-0,04;-0,011531909
2007-08-17;-0,012765957;0,031521739;0,018116485;-0,015333333;0,034071324
2007-08-20;0,008061002;0,02170706;0,010294118;0,061865267;0,019738113
2007-08-21;-0,002161228;-0,016089109;0,026200873;0,01219415;0,025883838
2007-08-22;0,055663851;0,031446541;0,054751773;0,011811024;0,025230769
2007-08-23;0,003282725;-0,014227642;0,020710059;0,003891051;-0,002641056
2007-08-24;0,017382413;0,004123711;0,029644269;0,007751938;0,016971594
2007-08-27;-0,003819095;-0,002053388;0,015994882;0,002230769;0,000118357
2007-08-28;-0,020379338;-0,034979424;-0,042821159;-0,019878732;-0,032662722
2007-08-29;0,021627188;0,012793177;0,041447368;0,025763508;-0,002936139
2007-08-30;0,01391129;-0,010526316;0,001768793;0,014199557;0,002453988
2007-08-31;0,037979718;0,052765957;0,024088788;0,023710952;0,052631579
2007-09-03;0,004597701;0,005254648;0,014778325;-0,003676471;0,000279148
2007-09-04;0,024408848;-0,000643051;0,02038835;-0,013653137;-0,013372093
2007-09-05;-0,004281459;-0,023948481;-0,014034253;-0,004863449;-0,027460224
2007-09-06;0,011030099;-0,010309278;0,034981906;-0,015789474;-0,003756665
2007-09-07;;;;;
2007-09-10;;;;;
2007-09-11;0,028409091;-0,001082251;0,029638554;0,010919089;0,007556675
2007-09-12;0,007550645;0,003250271;0,001638193;0,022534774;-0,00225
2007-09-13;0,011698044;0,032181425;0,031775701;-0,002963751;0,02192433
2007-09-14;-0,01897019;0,004394225;-0,012681159;-0,01402439;0,000367782
2007-09-17;0,003499079;-0,016666667;0,006880734;-0,00742115;-0,019607843
2007-09-18;0,043310699;0,052754237;0,066059226;-0,000778816;0,05625
2007-09-19;-0,002462621;0,012276112;0,001923077;0,028838659;0,013727811
2007-09-20;0,001587022;0,001789264;0,002132651;0,008409091;-0,008872286
2007-09-21;0,029929577;0,001984521;0,005533092;0,017955075;0,005889282
2007-09-24;0,025641026;0,014062191;0,052698413;-0,018376384;0,014168618
2007-09-25;-0,014833333;-0,00390625;0,003618818;-0,012480265;0,001039141
2007-09-26;0,012519032;0,019607843;0,017628205;0,002398045;0,039215686
2007-09-27;0,008354219;0,011538462;0,043307087;0,026923077;0,032186459
2007-09-28;-0,01905551;0;-0,01509434;0,011235955;-0,009139785
2007-10-01;0,019425676;0,015209125;0,0651341;0,043703704;0,029025465
2007-10-02;0,005965203;0,015511346;-0,01528777;0,022001419;0,012658228
2007-10-03;-0,033108219;-0,022505073;-0,077625571;-0,002708333;-0,033333333
2007-10-04;0,008517888;0,003963012;-0,027326733;-0,017477891;0,015948276
2007-10-05;0,041385135;0,04887218;0,041938111;0,034727144;0,046033093
2007-10-08;0,011283729;0,002688172;0,002149277;-0,003424658;0,01176232
2007-10-09;0,021021992;0,009830206;0,021446676;0,00137457;0,022248948
2007-10-10;0,03183402;-0,004424779;-0,010879939;-0,024021963;-0,019803922
2007-10-11;-0,00629317;-0,023111111;-0,004245465;0,00140647;-0,037807562
2007-10-12;;;;;
2007-10-15;;;;;
2007-10-16;-0,008792846;-0,02037037;-0,030280374;-0,032258065;-0,033257119
2007-10-17;0,015486393;0,020604915;0,026021588;0,04;0,03827134
2007-10-18;-0,007995262;0,000185219;0,000375728;0,014957265;-0,007869124
2007-10-19;-0,059701493;-0,000185185;-0,046463899;-0,030385965;-0,043832185
2007-10-22;-0,006190476;0,005556585;-0,011706349;-0,001157994;0,015062213
2007-10-23;0,030027152;0,010314975;0,018871712;0,03079487;0,019569892
2007-10-24;0,042022019;0,006381039;-0,026206897;-0,009630254;-0,010546298
2007-10-25;0,013392857;-0,02173913;0,014973695;-0,023351551;0,00511618
2007-10-26;0,044052863;0,033148148;0,048644338;0,008793605;0,049840933
2007-10-29;0,024331927;-0,000716974;0,045627376;0,013975938;-0,003636364
2007-10-30;-0,038583002;-0,013452915;-0,02;0,003907638;-0,016828873
2007-10-31;0,028563268;0,025454545;0,013914657;0,012031139;0,018766756
2007-11-01;-0,007914468;-0,05248227;-0,017932296;0;-0,036000648
2007-11-02;;;;;
2007-11-05;;;;;
2007-11-06;0,027900147;0,00463392;0,042553191;-0,001339065;0,005393743
2007-11-07;0,003571429;0,003690037;-0,020408163;-0,015384615;-0,027896996
2007-11-08;0,141637011;-0,034926471;-0,000189394;-0,053899083;-0,031567329
2007-11-09;0,018079801;-0,000190476;0,009660921;-0,007575758;0,010029633
2007-11-12;-0,06503368;-0,01847971;-0,048968105;-0,019083969;-0,023922365
2007-11-13;0,017815038;0,034743789;0,016176761;-0,007859922;0,045086705
2007-11-14;0,018404118;0,010129432;0,03106193;0,036238136;0,006637168
2007-11-15;;;;;
2007-11-16;;;;;
2007-11-19;-0,019035533;-0,023255814;-0,035576923;-0,03440613;-0,054545455
2007-11-20;;;;;
2007-11-21;;;;;
2007-11-22;0,003955175;0,018145161;0,008230453;0,012410189;-0,008363202
2007-11-23;0,004596192;-0,00019802;0,008163265;0;0,012048193
2007-11-26;-0,021176471;-0,009110715;-0,028340081;-0,008064516;-0,004761905
2007-11-27;-0,011752137;0,009394363;-0,002083333;0,024390244;0,046010065
2007-11-28;-0,001486487;0,087128713;0,064718163;0,045238095;0,063001145
2007-11-29;-0,006631479;-0,007285975;0,020784314;-0,001518603;0,007543103
2007-11-30;-0,020435967;0,016513761;0,001728774;0,015209125;0,058823529
2007-12-03;0,018080668;0,00866426;-0,000958773;0,033707865;-0,005819593
2007-12-04;0,017759563;0,001575781;0,003838772;-0,018115942;0
2007-12-05;0,053691275;0,018766756;0,021032505;-0,007749077;0,006300813
2007-12-06;0,027388535;0,012280702;0,018539326;0,00409074;0,007473238
2007-12-07;-0,007439554;0,005199307;-0,010663725;-0,005851852;0,010224539
2007-12-10;-0,004372267;0,005;-0,000185839;0,008866701;-0,00575511
2007-12-11;0,015056462;-0,039114771;-0,026022305;-0,010172608;-0,015968064
2007-12-12;0,050556242;-0,002142475;-0,007633588;-0,005243446;-0,006085193
2007-12-13;-0,031650782;-0,042583646;-0,042307692;-0,017319277;-0,034693878
2007-12-14;-0,013365735;-0,000186881;-0,00502008;-0,005363985;-0,013742072
2007-12-17;-0,052339901;-0,035514019;-0,034308779;-0,021571649;-0,045873526
2007-12-18;0,024041585;0,027131783;0,019644723;0,011732283;0,037968996
2007-12-19;0,032106599;0,018867925;0,016601763;0,00396918;0,017099567
2007-12-20;0,013156277;-0,02;0,015322581;0,002325581;-0,009363694
2007-12-21;0,031917476;0,000377929;0,008737093;0,000773395;-0,000859291
2007-12-24;;;;;
2007-12-25;;;;;
2007-12-26;;;;;
2007-12-27;-0,010996564;-0,027128157;-0,020211742;-0,006187162;-0,015789474
2007-12-28;0,023859161;-0,009615385;-0,002946955;0,001167315;-0,026737968
2007-12-31;;;;;
2008-01-01;;;;;
2008-01-02;;;;;
2008-01-03;-0,016091954;-0,012103782;0,014198783;0,021155347;-0,018841912
2008-01-04;-0,049065421;0,021052632;-0,0358;-0,022246006;0,007025761
2008-01-07;-0,029361179;0,011460968;-0,014519809;0,001563722;0
2008-01-08;0,054929756;0,022662311;0,018732898;-0,007416081;0,009302326
2008-01-09;0,018836233;-0,025753643;0,002066116;-0,002044829;0
2008-01-10;-0,009656147;-0,00204918;0,030927835;0,032784301;0,018663594
2008-01-11;-0,03020214;-0,014373717;-0,0316;-0,008775277;-0,026690794
2008-01-14;-0,00207977;0,014375;0,009500207;-0,008468052;0,003950732
2008-01-15;-0,044025157;-0,018278907;-0,032324059;-0,030279503;-0,041666667
2008-01-16;-0,037667699;-0,026987448;-0,041226216;-0,01521217;-0,015700483
2008-01-17;-0,050268097;-0,035691249;0,007717751;-0,041463415;-0,019631902
2008-01-18;0,01340861;0,003344482;0,025601751;0,025445293;-0,02252816
2008-01-21;-0,074233983;-0,044444444;-0,113505441;-0,035566584;-0,024327785
2008-01-22;0,097638032;0;0,040914561;0,031732419;0
2008-01-23;-0,017132675;-0,037209302;-0,061040462;-0,01911887;-0,007874016
2008-01-24;0,070143634;0,080917874;0,076089633;0,04661017;0,081216931
2008-01-25;;;;;
2008-01-28;;;;;
2008-01-29;-0,000865587;-0,004916201;0,005681818;-0,011811024;0,010821446
2008-01-30;0,022648515;-0,01077925;0,021694915;0,011952191;-0,006082725
2008-01-31;-0,026987777;-0,023836549;-0,00973236;-0,027559055;-0,032313342
2008-02-01;0,016169154;0;0,049810141;0,068744939;-0,027025659
2008-02-04;;;;;
2008-02-05;;;;;
2008-02-06;;;;;
2008-02-07;0,031091371;-0,007860886;-0,013495575;0,03125;-0,003259984
2008-02-08;0,006769231;-0,012244898;0,018165508;-0,018712121;-0,006541292
2008-02-11;0,016748166;0,040350024;0,036343612;0,03450938;0,023868313
2008-02-12;0,002044006;0,014018692;0,011477152;0,029850746;0,0613612
2008-02-13;0,014638829;0,013824885;0,004832948;-0,003623188;0,051249684
2008-02-14;-0,0121807;-0,020454545;-0,008364701;-0,041381818;-0,037463977
2008-02-15;-0,008739375;0,002320186;-0,019401097;-0,006145209;0,015469062
2008-02-18;0,025966184;0,025231482;0,050752688;0,027480916;0,030712531
2008-02-19;0,004120071;-0,009031384;-0,004911993;-0,014784547;-0,027175209
2008-02-20;0,002344666;0,004784689;0,033525298;0,010481864;0,02425876
2008-02-21;-0,017426901;0,001814059;-0,002985075;-0,003731343;-0,007177033
2008-02-22;0,00345197;0,020823902;0,020958084;0,018726592;0,023614458
2008-02-25;-0,00059312;0,018847007;0,001759531;0,016102941;0,026871401
2008-02-26;0,001780415;0,029597388;-0,00175644;0,018597583;0,028271028
2008-02-27;0,015402844;0,01881209;0,003910068;0,015842569;0,014087707
2008-02-28;0,005250875;0,033195021;0,022395326;0,02664522;-0,004705355
2008-02-29;-0,054556007;-0,046184739;-0,050285714;-0,049046322;-0,040972535
2008-03-03;-0,006752609;0,031578947;-0,004412355;0,022206304;0,017657556
2008-03-04;-0,027812114;-0,014324738;-0,018734891;-0,011913104;-0,021458237
2008-03-05;0,024793388;0,012435233;0,018066106;-0,017021277;0,039849092
2008-03-06;-0,019727047;-0,044012283;-0,021375277;-0,035353535;-0,029251701
2008-03-07;-0,010758132;-0,016916488;-0,01195137;-0,020942408;-0,028264424
2008-03-10;-0,018679632;-0,01982139;-0,039416058;-0,00381971;-0,010576923
2008-03-11;0,039243807;0,043333333;0,052757273;0,027530675;0,042274053
2008-03-12;-0,004892736;-0,002129925;-0,003918334;-0,011120233;-0,034731935
2008-03-13;-0,013111447;-0,016008538;0,005175983;0,020301887;0,019077518
2008-03-14;-0,019672969;-0,00867679;0,001235839;-0,00103558;-0,009478673
2008-03-17;-0,03792025;-0,018818381;-0,043406706;-0,015105516;-0,04784689
2008-03-18;0,015169985;0,016949153;0,025806452;0,041275092;0,030150754
2008-03-19;-0,074049366;-0,061622807;-0,0721174;-0,054079422;-0,03902439
2008-03-20;0;0,003739191;-0,001355626;0,015952981;0,01142132
2008-03-21;;;;;
2008-03-24;;;;;
2008-03-25;0,052857143;0,028045977;0,027645788;0,010287619;0,04859335
2008-03-26;0,016282225;-0,020572451;0,045607398;-0,005449982;-0,010243902
2008-03-27;-0,023898531;-0,01826484;0,005025126;-0,019539981;-0,026614096
2008-03-28;-0,00683901;-0,01627907;0,004;-0,018679218;-0,008860759
2008-03-31;0,019005647;0,009456265;0,011752988;-0,010791367;0,021966794
2008-04-01;0,023922152;0,025761124;0,021854696;0,035606061;0,031301565
2008-04-02;0,026531151;0,004979818;-0,011560694;0,003657644;0,00169697
2008-04-03;0,011958339;-0,009090909;0,007797271;0,01377551;0,004356244
2008-04-04;0,003811944;0,020642202;0,000967118;-0,011431447;-0,006024096
2008-04-07;-0,003741364;0,011235955;0,004830918;-0,028727273;0,012121212
2008-04-08;0,018980892;0,013333333;0;-0,007487832;0,013173653
2008-04-09;0,000625078;-0,022368421;-0,015192308;-0,009279517;-0,023640662
2008-04-10;0,003623188;0,019179004;-0,005077133;0,037161133;-0,004600484
2008-04-11;-0,022158596;-0,019478376;-0,008976128;-0,036637298;-0,01362199
2008-04-14;0,056269892;-0,02020202;-0,018977227;-0,000457282;-0,018249075
2008-04-15;0,011690973;0,006872852;0,026267563;0,020526589;0,00477267
2008-04-16;-0,006433167;0,035836178;0,025595238;0,00075815;0,05
2008-04-17;0,020383693;0,014827018;0,002128071;-0,034015151;0,035714286
2008-04-18;0,002350176;0,006493506;-0,001930502;0,006195593;0,01816092
2008-04-21;;;;;
2008-04-22;;;;;
2008-04-23;-0,013689095;0,002599935;-0,004721435;-0,019486768;-0,014840183
2008-04-24;-0,021406728;0,004862237;-0,028273245;0,005970393;0,001158749
2008-04-25;0,013221154;0,012258065;0,005662956;-0,001951219;0,016203704
2008-04-28;0,010438909;0,000637349;0,015533981;0,018328446;0,016173121
2008-04-29;-0,039680676;-0,021019108;-0,024665392;-0,041023537;-0,019278189
2008-04-30;0,031784841;0,069941444;0,050578318;0,03395345;0,084114286
2008-05-01;;;;;
2008-05-02;;;;;
2008-05-05;0,019767442;-0,003421966;0,01682243;-0,002361005;0,013238289
2008-05-06;0,02622577;-0,039580908;0,014705882;-0,002137568;-0,043015075
2008-05-07;-0,003333333;0;-0,022463768;-0,019814857;-0,020163831
2008-05-08;0,003344482;0,012121212;0,015567087;-0,004839213;0,012861736
2008-05-09;0,014888889;-0,005988024;-0,006934307;-0,019607843;-0,007407407
2008-05-12;0,001751697;0,016566265;0,014332966;0,0176;0,006609808
2008-05-13;0,026229508;-0,008888889;0,005978261;0,012578616;-0,019275577
2008-05-14;-0,013844515;-0,007473842;-0,005042319;0,002329193;-0,008639309
2008-05-15;0,0174946;0,001506024;0,028778281;0,00697134;0,022875817
2008-05-16;0,022075992;0,013233083;0,031315975;-0,003076923;0,000638978
2008-05-19;0,038421599;0,009201543;0,001364722;-0,023919753;0,02085994
2008-05-20;0,0332;-0,004411765;-0,001873935;-0,003952569;-0,015846539
2008-05-21;0,016453736;-0,022156573;-0,028844513;-0,026984127;-0,025423729
2008-05-22;;;;;
2008-05-23;;;;;
2008-05-26;0,019976266;-0,009096422;-0,006233304;0,007133266;0,001090513
2008-05-27;-0,032383169;0,009791922;-0,019892473;-0,011749021;0,02832244
2008-05-28;0,021843687;0,034848485;0,020296215;-0,02613828;0,034957627
2008-05-29;-0,032359286;-0,004392387;-0,043010753;-0,021558442;-0,00716479
2008-05-30;-0,006890961;0,005882353;0,017977528;0,003451022;0,040412371
2008-06-02;0,016122449;-0,011988304;0,000183959;-0,02292769;-0,043569616
2008-06-03;-0,046997389;-0,026288796;-0,035313592;-0,027888087;-0,028497409
2008-06-04;-0,04573235;-0,013377926;-0,030505243;0,008170086;-0,0072
2008-06-05;0,050353357;0,032049307;0,041494592;0,025416705;0,036798281
2008-06-06;0,000630782;-0,023887728;-0,025679758;-0,021104625;-0,026165803
2008-06-09;-0,00231141;-0,019883756;-0,01744186;-0,00733945;-0,022612397
2008-06-10;-0,031171019;-0,034019975;-0,041025641;-0,01663586;-0,03375068
2008-06-11;-0,013043478;-0,009693053;-0,020979021;-0,001879699;-0,014084507
2008-06-12;-0,004845815;0,024469821;-0,001470588;0,081450094;0,022857143
2008-06-13;0,015936255;0,006050955;-0,013254786;-0,022115803;0,011452514
2008-06-16;-0,002178649;0,001582779;0,001918977;-0,00730122;0,002485501
2008-06-17;0,009825328;0,016118837;0,032134497;-0,029509373;0,026170799
2008-06-18;-0,018378378;-0,026438569;0,008247423;-0,029574861;-0,034899329
2008-06-19;-0,033039648;-0,000319489;-0,00408998;0,030952381;-0,005563282
2008-06-20;-0,017539863;-0,028763183;-0,040041068;-0,030115473;-0,040559441
2008-06-23;0,017621145;-0,017769003;0,016042781;0,004952853;0
2008-06-24;-0,002734108;0,001005025;0,014736842;-0,010899441;-0,029154519
2008-06-25;0,026959104;0,011378849;0,026556017;0,004216175;0,027027027
2008-06-26;-0,001112347;-0,040370616;-0,049717057;-0,029007634;-0,05497076
2008-06-27;0,008908686;0,003448276;0,000850702;-0,011301101;0,005569307
2008-06-30;0,0200883;0,011048203;0,01359966;0,006559984;0,003076923
2008-07-01;-0,002596841;-0,03003413;-0,034800839;-0,032684902;-0,014054253
2008-07-02;-0,045779996;0,003239142;-0,057341442;-0,010820743;-0,002489885
2008-07-03;-0,032514779;-0,022807018;-0,015898617;-0,024251806;-0,035569423
2008-07-04;0,015276146;-0,002872531;0,01170686;-0,02908514;0,011970236
2008-07-07;-0,029398148;0,002880807;0,003471419;0,019825708;-0,005434783
2008-07-08;-0,03148104;0,014721724;0,004151292;0,025421918;0,015429122
2008-07-09;;;;;
2008-07-10;;;;;
2008-07-11;0,013732834;-0,004285714;-0,003249014;0,000635997;-0,015462291
2008-07-14;0,006896552;-0,00286944;0,022118743;0,048728814;-0,001602564
2008-07-15;-0,008072407;-0,014748201;-0,009794989;-0,004040404;-0,024398074
2008-07-16;-0,019235512;0,067177802;-0,020013803;0,004056795;0,092464627
2008-07-17;-0,049534825;0,0023948;-0,05399061;-0,000575504;0,010843374
2008-07-18;0,010582011;0,020136519;-0,003473945;-0,032390746;0,030691299
2008-07-21;0,014659686;0,00100368;0,030876494;-0,008501594;-0,02254987
2008-07-22;-0,034313725;-0,001002674;-0,036231884;-0,015326902;0,014196983
2008-07-23;-0,035532995;0,003345601;0,003007519;0,036246871;0,00029163
2008-07-24;-0,04432133;-0,01633878;-0,050474763;-0,026260504;-0,040816327
2008-07-25;0;-0,016949153;-0,000526316;-0,018338727;-0,024316109
2008-07-28;0,010144928;-0,017586207;0,00447604;-0,014175824;-0,015576324
2008-07-29;-0,00143472;0,016146016;0,022280472;0,009809386;0,034810127
2008-07-30;0,048850575;0,013816926;0,066923077;0,020973617;0,021406728
2008-07-31;-0,016438356;-0,001703578;-0,01826484;0,00551411;0,002994012
2008-08-01;-0,038718663;-0,010580205;-0,05875153;-0,021505376;-0,019051601
2008-08-04;-0,046942915;-0,051003637;-0,071521456;0,027472527;-0,03196347
2008-08-05;-0,020979021;0,025454545;0,00952381;0,064171123;0,044025157
2008-08-06;0,034161491;0,010638298;0,018590455;0,034170854;0,018373494
2008-08-07;0,016816817;0;0,001089621;-0,022837707;-0,018041999
2008-08-08;-0,009155346;-0,003508772;-0,014965986;0,019393337;-0,014759036
2008-08-11;-0,02533532;-0,028169014;-0,043922652;-0,00195122;-0,023540202
2008-08-12;0,011314985;-0,014492754;-0,000288934;-0,029325513;-0,009079524
2008-08-13;0,020562443;-0,011764706;0,027745665;-0,002014099;-0,019905213
2008-08-14;-0,009185185;0,007068452;0,026715411;0,014228052;0,025145068
2008-08-15;-0,023026316;-0,000738825;-0,022185703;0,000895433;-0,01572327
2008-08-18;-0,03030303;-0,024029575;-0,022408964;-0,01749503;-0,024719101
2008-08-19;0,029987374;-0,007575758;0,015186246;-0,003541076;-0,004608295
2008-08-20;0,048421698;0,01870229;0,069714931;0,010254848;0,041666667
2008-08-21;0,034492838;0,004121394;0,023746702;0,003015075;-0,007301587
2008-08-22;-0,002825657;0,006716418;-0,018041237;0,012024048;0,008954269
2008-08-25;-0,041938226;-0,025203855;-0,025459318;-0,005346535;-0,031695721
2008-08-26;0,011239278;-0,013688213;-0,003231888;-0,011447342;-0,011456629
2008-08-27;0,029540801;0,017347726;0,040259389;-0,000604169;0,010927152
2008-08-28;0,004261364;0,020841228;0,005194805;0,036675063;0,036685228
2008-08-29;-0,012729844;-0,005939124;-0,018087855;-0,024978132;-0,028436019
2008-09-01;-0,019770774;-0,017923824;-0,013157895;-0,004685008;-0,00904418
2008-09-02;-0,032154341;0,019477246;-0,016266667;0,015423135;0,01116218
2008-09-03;-0,015403201;0,001865672;-0,006505828;-0,003846533;0,010714286
2008-09-04;-0,035276074;-0,010428305;-0,031105048;-0,019108911;-0,033087054
2008-09-05;0,013036566;0,000376364;0,016615038;0,013828606;0,019601329
2008-09-08;-0,050219711;0,015801354;-0,034626039;0,005575468;0,01010101
2008-09-09;-0,06311963;-0,020740741;-0,043328551;0,011881188;-0,029032258
2008-09-10;0,011640212;-0,001134644;0,057288542;0,035420744;0,011627907
2008-09-11;0,094839609;0,005301022;0,041134752;0,013041013;0,013136289
2008-09-12;0,050955414;-0,001883239;0,016348774;-0,02266791;0,001620746
2008-09-15;-0,096969697;-0,038490566;-0,098659517;-0,02968407;-0,066343042
2008-09-16;0,05033557;-0,038461538;0,037477692;-0,032362778;0,015944541
2008-09-17;-0,047923323;-0,033061224;-0,076834862;-0,026735793;-0,055612419
2008-09-18;0,080536913;0,072182355;0,074534161;0,034050554;0,065751445
2008-09-19;0,086335404;0,061023622;0,064739884;0,07050505;0,084745763
2008-09-22;-0,002287021;-0,018552876;-0,037730727;-0,009247028;-0,046875
2008-09-23;-0,047277937;-0,017013233;-0,054442877;-0,047619048;-0,016393443
2008-09-24;0,037293233;-0,015384615;0,018794749;0,03;-0,006666667
2008-09-25;0,045230502;0,03515625;0,048901903;0,029126214;0,040268456
2008-09-26;-0,017198336;0,01509434;-0,037130095;-0,028301887;-0,003548387
2008-09-29;-0,075642111;-0,07063197;-0,121484488;-0,039902913;-0,059242473
2008-09-30;0,071755725;0,076;0,079537954;0,077486685;0,097728837
2008-10-01;-0,005698006;0,010780669;-0,000305717;0,004761905;0,000376317
2008-10-02;-0,081661891;-0,032672863;-0,100917431;-0,017819905;-0,059561129
2008-10-03;-0,03276131;-0,080639026;-0,014965986;-0,00820305;-0,071
2008-10-06;-0,032258065;-0,064956558;-0,068024862;-0,031818624;-0,047362756
2008-10-07;-0,056666667;-0,004424779;-0,036680252;-0,035276382;-0,032015066
2008-10-08;-0,056537102;0,017777778;-0,007692308;-0,043129493;-0,027237354
2008-10-09;-0,030711611;-0,096069869;-0,048449612;-0,0636908;-0,05
2008-10-10;-0,072642968;-0,014975845;-0,010183299;0,034883721;-0,036210526
2008-10-13;0,120833333;0,167238843;0,130041152;0,095505618;0,233726518
2008-10-14;0,014869888;0,050420168;0,008739985;0,020512821;0,037889518
2008-10-15;-0,120879121;-0,08;-0,151624549;-0,095477387;-0,109860116
2008-10-16;-0,075;-0,051304348;-0,021276596;0,012666667;-0,06094289
2008-10-17;0,035585586;-0,03116407;0,035945329;0,054092605;-0,05877551
2008-10-20;0,104393214;0,073793756;0,12699784;0,082543978;0,071552472
2008-10-21;-0,015360378;-0,056387665;0,011498658;-0,035480769;-0,016592473
