data,cdi,variacao_cdi,preco_petro,variacao_petro
2009-12-04,8.62,-0.0011587485515644916,43.130001,-0.0202180599727397
2009-12-07,8.56,-0.006960556844547416,43.27,0.00324597720273651
2009-12-08,8.61,0.005841121495326978,42.099998,-0.0270395655188353
2009-12-09,8.63,0.0023228803716610165,42.189999,0.00213779107542953
2009-12-10,8.62,-0.0011587485515644916,42.400002,0.00497755404070999
2009-12-11,8.62,0,42.099998,-0.00707556570398278
2009-12-14,8.62,0,41.720001,-0.00902605743591712
2009-12-15,8.63,0.0011600928074247754,42.130001,0.00982742066568974
2009-12-16,8.63,0,42.400002,0.00640875845220133
2009-12-17,8.63,0,41.41,-0.0233491026722122
2009-12-18,8.63,0,41.34,-0.00169041294373323
2009-12-21,8.64,0.0011587485515642858,40.200001,-0.0275761731978714
2009-12-22,8.62,-0.002314814814814971,41,0.0199004721417793
2009-12-23,8.61,-0.0011600928074245694,41.150002,0.00365858536585367
2009-12-24,8.61,0,41.150002,0
2009-12-28,8.62,0.001161440185830405,41.150002,0
2009-12-29,8.62,0,41.560001,0.00996352320954928
2010-01-04,8.61,0.007017543859648973,41.650002,0.00216556780159849
2010-01-05,8.61,0,41.400002,-0.00600240067215363
2010-01-06,8.61,0,41.810001,0.00990335700949964
2010-01-07,8.62,0.001161440185830405,41.560001,-0.00597943061517745
2010-01-08,8.62,0,41.25,-0.00745911916604621
2010-01-11,8.62,0,41.290001,9.6972121212113e-4
2010-01-12,8.62,0,40.77,-0.0125938723033694
2010-01-13,8.62,0,40.400002,-0.00907525141035081
2010-01-14,8.62,0,39.75,-0.0160891576193486
2010-01-15,8.61,-0.0011600928074245694,39.990002,0.00603778616352194
2010-01-18,8.61,0,40.900002,0.0227556877841617
2010-01-19,8.61,0,40.669998,-0.00562356940716044
2010-01-20,8.62,0.001161440185830405,39.549999,-0.02753870310001
2010-01-21,8.62,0,38.439999,-0.0280657402797911
2010-01-22,8.62,0,38.529999,0.00234131119514328
2010-01-26,8.62,0,37.84,-0.0179080980510795
2010-01-27,8.62,0,38,0.00422832980972507
2010-01-28,8.62,0,38.799999,0.0210526052631579
2010-01-29,8.63,0.0011600928074247754,38.220001,-0.0149484024471237
2010-02-01,8.63,0,38.32,0.00261640495509136
2010-02-02,8.62,-0.0011587485515644916,38.299999,-5.21946764091874e-4
2010-02-03,8.61,-0.0011600928074245694,38.290001,-2.61044393238837e-4
2010-02-04,8.62,0.001161440185830405,36.450001,-0.0480543210223472
2010-02-05,8.62,0,35.799999,-0.0178327018427242
2010-02-08,8.62,0,36.139999,0.00949720696919582
2010-02-09,8.62,0,36.759998,0.017155479168663
2010-02-10,8.62,0,37.279999,0.014145838636879
2010-02-11,8.62,0,37.810001,0.0142167922268454
2010-02-12,8.62,0,38.25,0.0116371062777809
2010-02-17,8.62,0,38.389999,0.00366010457516348
2010-02-18,8.63,0.0011600928074247754,38.700001,0.00807507184358086
2010-02-19,8.63,0,38.599998,-0.00258405678077375
2010-02-22,8.63,0,38.880001,0.00725396410642303
2010-02-23,8.63,0,38.150002,-0.0187756939615305
2010-02-24,8.62,-0.0011587485515644916,38.139999,-2.62201821116485e-4
2010-02-25,8.62,0,38.32,0.00471948098373042
2010-02-26,8.62,0,38.700001,0.00991651878914405
2010-03-01,8.61,-0.0011600928074245694,39.049999,0.00904387573530035
2010-03-02,8.62,0.001161440185830405,39.279999,0.00588988491395344
2010-03-03,8.62,0,39.41,0.0033095978439307
2010-03-04,8.61,-0.0011600928074245694,39.189999,-0.00558236488200955
2010-03-05,8.61,0,39.990002,0.0204134478288707
2010-03-08,8.63,0.0023228803716610165,39.970001,-5.00150012495461e-4
2010-03-09,8.63,0,40.709999,0.0185138349133391
2010-03-10,8.63,0,41.299999,0.0144927539791882
2010-03-11,8.62,-0.0011587485515644916,41.299999,0
2010-03-12,8.61,-0.0011600928074245694,41.490002,0.00460055701211996
2010-03-15,8.62,0.001161440185830405,41.080002,-0.00988189877648106
2010-03-16,8.61,-0.0011600928074245694,41.540001,0.0111976382084888
2010-03-17,8.62,0.001161440185830405,41.549999,2.40683672588334e-4
2010-03-18,8.61,-0.0011600928074245694,41.400002,-0.00361003618796715
2010-03-19,8.62,0.001161440185830405,40.549999,-0.0205314724380931
2010-03-22,8.62,0,40.549999,0
2010-03-23,8.62,0,39.900002,-0.0160295195075097
2010-03-24,8.62,0,40.299999,0.010024986966166
2010-03-25,8.61,-0.0011600928074245694,39.450001,-0.0210917623099693
2010-03-26,8.6,-0.001161440185830405,39.25,-0.00506973371179383
2010-03-29,8.56,-0.0046511627906975755,39.450001,0.0050955668789809
2010-03-30,8.59,0.0035046728971961866,39.299999,-0.00380233196952265
2010-03-31,8.61,0.0023282887077997177,39.700001,0.0101781681979178
2010-04-01,8.58,-0.003484320557491215,40.150002,0.011335037497858
2010-04-05,8.61,0.003496503496503422,40.400002,0.00622664975209715
2010-04-06,8.62,0.001161440185830405,40.59,0.00470292055926143
2010-04-07,8.63,0.0011600928074247754,40.389999,-0.00492734663710274
2010-04-08,8.62,-0.0011587485515644916,40.459999,0.00173310229594213
2010-04-09,8.62,0,39.700001,-0.0187839352146302
2010-04-12,8.63,0.0011600928074247754,38.540001,-0.0292191428408277
2010-04-13,8.62,-0.0011587485515644916,38.369999,-0.00441105333650605
2010-04-14,8.61,-0.0011600928074245694,38.650002,0.00729744611147894
2010-04-15,8.62,0.001161440185830405,37.970001,-0.0175938153897119
2010-04-16,8.63,0.0011600928074247754,37.07,-0.0237029490728747
2010-04-19,8.63,0,37.700001,0.0169949015376315
2010-04-20,8.63,0,38.549999,0.0225463654496985
2010-04-22,8.62,-0.0011587485515644916,38.099998,-0.0116731779941162
2010-04-23,8.62,0,38.279999,0.00472443594353987
2010-04-26,8.62,0,37.509998,-0.0201149691775069
2010-04-27,8.63,0.0011600928074247754,36.330002,-0.0314581728316808
2010-04-28,8.62,-0.0011587485515644916,36.400002,0.00192678216753196
2010-04-29,9.38,0.08816705336426933,37.09,0.0189559879694513
2010-04-30,9.38,0,36.950001,-0.00377457535723923
2010-05-03,9.41,0.003198294243070294,35.84,-0.0300406216497801
2010-05-04,9.41,0,34.209999,-0.0454799386160714
2010-05-05,9.41,0,34.099998,-0.00321546340881226
2010-05-06,9.39,-0.0021253985122209962,34.009998,-0.00263929634248062
2010-05-07,9.39,0,33.66,-0.0102910326545743
2010-05-10,9.38,-0.0010649627263045567,34.240002,0.0172311942959002
2010-05-11,9.37,-0.0010660980810236207,33.52,-0.0210280945661158
2010-05-12,9.38,0.0010672358591250334,33.860001,0.0101432279236275
2010-05-13,9.38,0,33.900002,0.00118136440692969
2010-05-14,9.38,0,34.029999,0.00383471953777454
2010-05-17,9.38,0,33.630001,-0.0117542759845511
2010-05-18,9.37,-0.0010660980810236207,32.91,-0.0214094849417341
2010-05-19,9.37,0,32.189999,-0.0218778790641141
2010-05-20,9.37,0,31.059999,-0.0351040706773554
2010-05-21,9.37,0,31.440001,0.0122344498465695
2010-05-24,9.38,0.0010672358591250334,30.9,-0.0171756037794019
2010-05-25,9.38,0,30.389999,-0.0165048867313916
2010-05-26,9.38,0,31.049999,0.021717671000910502
2010-05-27,9.37,-0.0010660980810236207,32.040001,0.0318841234101166
2010-05-28,9.38,0.0010672358591250334,32.41,0.0115480333474397
2010-05-31,9.37,-0.0010660980810236207,34.080002,0.0515273680962667
2010-06-01,9.4,0.003201707577374721,32.98,-0.0322770520964172
2010-06-02,9.4,0,33.32,0.0103092783505156
2010-06-04,9.39,-0.0010638297872340198,33.799999,0.0144057322929171
2010-06-07,9.4,0.0010649627263045567,33.990002,0.00562139069885763
2010-06-08,9.39,-0.0010638297872340198,34.400002,0.0120623705759124
2010-06-09,9.38,-0.0010649627263045567,34.549999,0.00436037765346639
2010-06-10,10.12,0.07889125799573543,34.939999,0.0112879887492906
2010-06-11,10.08,-0.003952569169960391,34.549999,-0.0111619923057239
2010-06-14,10.11,0.0029761904761904127,33.669998,-0.0254703625317037
2010-06-15,10.13,0.001978239366963536,33.880001,0.0062370957075792
2010-06-16,10.12,-9.871668311946262e-4,34.580002,0.0206611859308977
2010-06-17,10.12,0,34.490002,-0.00260266034686763
2010-06-18,10.13,9.881422924902731e-4,33.799999,-0.0200058846038918
2010-06-21,10.13,0,34.169998,0.0109467163001987
2010-06-22,10.13,0,33.240002,-0.0272167414232802
2010-06-23,10.13,0,32.619999,-0.0186523153638799
2010-06-24,10.13,0,31.620001,-0.0306559788674427
2010-06-25,10.13,0,32.02,0.0126501893532516
2010-06-28,10.13,0,31.360001,-0.0206120861961275
2010-06-29,10.13,0,31.040001,-0.0102040813072678
2010-06-30,10.12,-9.871668311946262e-4,31,-0.00128869196879215
2010-07-01,10.14,0.0019762845849803706,30.190001,-0.026129
2010-07-02,10.14,0,30.299999,0.00364352422512344
2010-07-05,10.14,0,30,-0.00990095742247383
2010-07-06,10.14,0,30.99,0.0329999999999999
2010-07-07,10.14,0,31.450001,0.014843530171023
2010-07-08,10.14,0,31.799999,0.0111287118877993
2010-07-12,10.14,0,31.26,-0.0169811011629276
2010-07-13,10.14,0,31.190001,-0.00223925143953944
2010-07-14,10.13,-9.861932938855806e-4,31.290001,0.00320615571637851
2010-07-15,10.14,9.871668311944508e-4,31.02,-0.00862898662099757
2010-07-16,10.14,0,30.58,-0.0141843971631206
2010-07-19,10.13,-9.861932938855806e-4,30.799999,0.00719421190320475
2010-07-20,10.14,9.871668311944508e-4,31.9,0.035714319341374
2010-07-21,10.14,0,31.540001,-0.0112852351097178
2010-07-22,10.64,0.049309664694280074,31.870001,0.0104629039168388
2010-07-23,10.64,0,31.780001,-0.00282397229921643
2010-07-26,10.64,0,31.93,0.00471991803902086
2010-07-27,10.63,-9.398496240601303e-4,31.799999,-0.00407143751957407
2010-07-28,10.63,0,31.5,-0.00943393111427455
2010-07-29,10.63,0,31.280001,-0.00698409523809528
2010-07-30,10.63,0,32.040001,0.0242966744150679
2010-08-02,10.65,0.001881467544684814,32.68,0.0199749993765607
2010-08-03,10.64,-9.389671361502147e-4,33.5,0.0250917992656059
2010-08-04,10.64,0,33.900002,0.0119403582089552
2010-08-05,10.64,0,33.799999,-0.00294994082891207
2010-08-06,10.64,0,33.52,-0.00828399432792873
2010-08-09,10.64,0,33.150002,-0.0110381264916469
2010-08-10,10.64,0,32.900002,-0.00754147767472231
2010-08-11,10.64,0,31.65,-0.0379939794532536
2010-08-12,10.64,0,31.700001,0.00157981042654034
2010-08-13,10.64,0,31.76,0.00189271287404695
2010-08-16,10.64,0,31.690001,-0.00220399874055424
2010-08-17,10.64,0,32.310001,0.019564530780545
2010-08-18,10.63,-9.398496240601303e-4,31.51,-0.0247601663645878
2010-08-19,10.63,0,30.360001,-0.0364963186290067
2010-08-20,10.63,0,30.299999,-0.00197635039603591
2010-08-23,10.63,0,30.18,-0.00396036316700868
2010-08-24,10.63,0,29.559999,-0.020543439363817
2010-08-25,10.64,9.40733772342407e-4,29.74,0.00608934391371249
2010-08-26,10.63,-9.398496240601303e-4,29.1,-0.0215198386012104
2010-08-27,10.64,9.40733772342407e-4,29.950001,0.0292096563573883
2010-08-30,10.61,-0.0028195488721805577,30.1,0.00500831368920492
2010-08-31,10.63,0.0018850141376061593,29.59,-0.0169435215946844
2010-09-01,10.63,0,30.07,0.0162216965190943
2010-09-02,10.63,0,31.24,0.0389092118390422
2010-09-03,10.62,-9.40733772342574e-4,32.709999,0.0470550256081948
2010-09-06,10.61,-9.416195856873623e-4,33.34,0.0192601962476367
2010-09-08,10.62,9.425070688029959e-4,31.860001,-0.0443910917816438
2010-09-09,10.64,0.0018832391713748918,31.25,-0.0191462956953454
2010-09-10,10.63,-9.398496240601303e-4,31.02,-0.00736000000000001
2010-09-13,10.62,-9.40733772342574e-4,31.66,0.0206318504190845
2010-09-14,10.62,0,30.139999,-0.0480101389766267
2010-09-15,10.58,-0.0037664783427494492,29.98,-0.00530852705071421
2010-09-16,10.6,0.0018903591682419257,29.969999,-3.33589059372883e-4
2010-09-17,10.62,0.0018867924528301486,30.190001,0.00734074098567696
2010-09-20,10.62,0,30.799999,0.0202052990988639
2010-09-21,10.62,0,29.799999,-0.0324675335216732
2010-09-22,10.62,0,29.6,-0.00671137606414008
2010-09-23,10.63,9.416195856875296e-4,30.25,0.0219594594594594
2010-09-24,10.63,0,29.65,-0.0198347107438017
2010-09-27,10.63,0,30.25,0.0202360876897134
2010-09-28,10.62,-9.40733772342574e-4,30.08,-0.00561983471074386
2010-09-29,10.6,-0.0018832391713747246,30.950001,0.0289229055851065
2010-09-30,10.61,9.433962264150743e-4,30.4,-0.0177706294742931
2010-10-01,10.64,0.0028275212064091553,30.6,0.00657894736842115
2010-10-04,10.64,0,30.559999,-0.00130722222222223
2010-10-05,10.64,0,30.389999,-0.00556282740716064
2010-10-06,10.64,0,29.18,-0.0398156972627738
2010-10-07,10.64,0,28.309999,-0.0298149760109664
2010-10-08,10.64,0,29,0.0243730492537283
2010-10-11,10.64,0,28.74,-0.00896551724137936
2010-10-13,10.64,0,28.6,-0.00487125956854548
2010-10-14,10.63,-9.398496240601303e-4,29.1,0.0174825174825175
2010-10-15,10.64,9.40733772342407e-4,28.639999,-0.0158075945017183
2010-10-18,10.64,0,28.700001,0.00209504197259227
2010-10-19,10.64,0,27.65,-0.0365853994221116
2010-10-20,10.64,0,27.5,-0.00542495479204335
2010-10-21,10.64,0,26.68,-0.0298181818181818
2010-10-22,10.64,0,26.75,0.00262368815592205
2010-10-25,10.64,0,27.209999,0.0171962242990654
2010-10-26,10.64,0,28.450001,0.0455715562503328
2010-10-27,10.64,0,28.790001,0.011950790441097
2010-10-28,10.64,0,28.799999,3.47273346742833e-4
2010-10-29,10.64,0,28.549999,-0.00868055585696374
2010-11-01,10.64,0,29.1,0.019264484037285
2010-11-03,10.64,0,29.299999,0.00687281786941575
2010-11-04,10.64,0,30.200001,0.0307167928572284
2010-11-05,10.64,0,29.950001,-0.00827814542125346
2010-11-08,10.64,0,30.290001,0.0113522533772202
2010-11-09,10.64,0,29.9,-0.0128755690698063
2010-11-10,10.63,-9.398496240601303e-4,29.940001,0.00133782608695653
2010-11-11,10.63,0,29.5,-0.0146960916935173
2010-11-12,10.64,9.40733772342407e-4,28.52,-0.0332203389830509
2010-11-16,10.64,0,27.959999,-0.0196353786816269
2010-11-17,10.64,0,28.09,0.00464953521636392
2010-11-18,10.64,0,28.530001,0.0156639729441082
2010-11-19,10.64,0,28.450001,-0.00280406579726367
2010-11-22,10.64,0,27.6,-0.0298770112521261
2010-11-23,10.64,0,27.33,-0.00978260869565229
2010-11-24,10.64,0,27.879999,0.0201243688254666
2010-11-25,10.64,0,27.5,-0.0136298068016431
2010-11-26,10.64,0,27.23,-0.0098181818181818
2010-11-29,10.64,0,27.5,0.00991553433712815
2010-11-30,10.64,0,27.370001,-0.00472723636363642
2010-12-01,10.64,0,28.16,0.0288636818098765
2010-12-02,10.64,0,28.209999,0.00177553267045453
2010-12-03,10.64,0,28.58,0.0131159522550851
2010-12-06,10.64,0,28.719999,0.0048984954513647
2010-12-07,10.64,0,28.01,-0.0247214145097985
2010-12-08,10.64,0,27.690001,-0.0114244555515888
2010-12-09,10.64,0,28.09,0.014445611612654
2010-12-10,10.65,9.398496240601303e-4,28.33,0.00854396582413665
2010-12-13,10.64,-9.389671361502147e-4,28.690001,0.0127074126367808
2010-12-14,10.64,0,28.49,-0.00697110467162411
2010-12-15,10.64,0,27.959999,-0.0186030537030537
2010-12-16,10.64,0,27.969999,3.57653803921866e-4
2010-12-17,10.64,0,28.620001,0.0232392571769487
2010-12-20,10.64,0,28.33,-0.0101328088702722
2010-12-21,10.64,0,28.450001,0.00423582774444059
2010-12-22,10.64,0,28.49,0.0014059401966277
2010-12-23,10.64,0,28.540001,0.00175503685503692
2010-12-27,10.64,0,28.74,0.00700767319524615
2010-12-28,10.64,0,29.610001,0.0302714335421017
2010-12-29,10.64,0,30.1,0.0165484290257201
2010-12-30,10.64,0,30.549999,0.0149501328903654
2011-01-03,10.64,0,30.299999,-0.00818330632351248
2011-01-04,10.64,0,30.059999,-0.00792079234062016
2011-01-05,10.64,0,30.629999,0.018962076479111
2011-01-06,10.64,0,30.450001,-0.00587652647327874
2011-01-07,10.64,0,30,-0.0147783574785433
2011-01-10,10.64,0,30.209999,0.00699996666666666
2011-01-11,10.64,0,30.5,0.00959950379342946
2011-01-12,10.64,0,31.469999,0.0318032459016394
2011-01-13,10.64,0,30.5,-0.0308229752406411
2011-01-14,10.64,0,30.77,0.00885245901639343
2011-01-17,10.64,0,30.469999,-0.00974978875528106
2011-01-18,10.64,0,30.950001,0.0157532660240651
2011-01-19,10.64,0,30.139999,-0.0261713077165975
2011-01-20,11.14,0.046992481203007516,30.1,-0.00132710687880242
2011-01-21,11.14,0,29.870001,-0.00764116279069777
2011-01-24,11.14,0,30.01,0.00468694326458185
2011-01-26,11.14,0,29.5,-0.0169943352215929
2011-01-27,11.14,0,29.610001,0.00372884745762713
2011-01-28,11.14,0,29.35,-0.00878085076727958
2011-01-31,11.14,0,30.049999,0.0238500511073253
2011-02-01,11.14,0,30.99,0.0312812323221708
2011-02-02,11.14,0,31,3.2268473701199e-4
2011-02-03,11.14,0,31.389999,0.0125806129032258
2011-02-04,11.14,0,31,-0.0124243074999779
2011-02-07,11.14,0,30.51,-0.0158064516129032
2011-02-08,11.14,0,30.030001,-0.0157325139298592
2011-02-09,11.14,0,29.120001,-0.0303030292939384
2011-02-10,11.15,8.97666068222602e-4,29.42,0.0103021631077555
2011-02-11,11.14,-8.96860986547066e-4,29.57,0.00509857239972803
2011-02-14,11.15,8.97666068222602e-4,30.17,0.0202908353060535
2011-02-15,11.15,0,30.629999,0.0152469008949287
2011-02-16,11.15,0,30.91,0.0091413976213319
2011-02-17,11.15,0,30.65,-0.00841151730831451
2011-02-18,11.16,8.96860986547066e-4,30.940001,0.00946169657422513
2011-02-21,11.16,0,30.950001,3.23206195112972e-4
2011-02-22,11.16,0,31.540001,0.0190630042305976
2011-02-23,11.16,0,33.009998,0.0466073859667919
2011-02-25,11.16,0,32.860001,-0.00454398694601575
2011-02-28,11.15,-8.960573476702318e-4,32.599998,-0.00791244650296869
2011-03-01,11.16,8.96860986547066e-4,32.150002,-0.0138035591290527
2011-03-02,11.16,0,33.200001,0.0326593758843312
2011-03-03,11.64,0.04301075268817208,33.16,-0.00120484936129983
2011-03-04,11.64,0,33.650002,0.0147768998793729
2011-03-10,11.64,0,32.099998,-0.046062523265229
2011-03-11,11.64,0,32.220001,0.00373841144787623
2011-03-14,11.64,0,32.450001,0.00713842311798801
2011-03-15,11.65,8.591065292096037e-4,32.130001,-0.00986132481166951
2011-03-16,11.65,0,31.799999,-0.0102708369041134
2011-03-17,11.64,-8.58369098712428e-4,32.220001,0.0132076104782269
2011-03-18,11.65,8.591065292096037e-4,31.969999,-0.00775921763627512
2011-03-21,11.64,-8.58369098712428e-4,32.220001,0.00781989389489822
2011-03-22,11.64,0,32.599998,0.0117938233459396
2011-03-23,11.65,8.591065292096037e-4,32.990002,0.0119633136173811
2011-03-24,11.65,0,32.529999,-0.0139437093698873
2011-03-25,11.65,0,33.110001,0.0178297576953507
2011-03-28,11.66,8.58369098712428e-4,32.5,-0.0184234666740118
2011-03-29,11.66,0,32.419998,-0.00246160000000001
2011-03-30,11.66,0,32.419998,0
2011-03-31,11.66,0,32.619999,0.00616906268778919
2011-04-04,11.66,-8.568980291345147e-4,32.799999,0.00551808723231413
2011-04-05,11.65,-8.576329331046129e-4,32.330002,-0.0143291772661334
2011-04-06,11.64,-8.58369098712428e-4,32.080002,-0.007732755475858
2011-04-07,11.65,8.591065292096037e-4,31.65,-0.0134040515334133
2011-04-08,11.64,-8.58369098712428e-4,31.469999,-0.00568723538704573
2011-04-11,11.64,0,31.02,-0.0142993013758914
2011-04-12,11.63,-8.591065292096037e-4,29.92,-0.0354609929078014
2011-04-13,11.65,0.001719690455717934,29.299999,-0.0207219585561498
2011-04-14,11.66,8.58369098712428e-4,28.82,-0.0163822189891542
2011-04-15,11.66,0,29.639999,0.0284524288688411
2011-04-18,11.69,0.0025728987993138388,28.459999,-0.039811067470009
2011-04-19,11.66,-0.0025662959794695776,28.77,0.0108925161943962
2011-04-20,11.64,-0.0017152658662092258,29.48,0.0246784845324992
2011-04-25,11.88,0.020618556701030945,29.35,-0.00440976933514244
2011-04-26,11.89,8.417508417508237e-4,29.360001,3.40749574105589e-4
2011-04-27,11.89,0,28.93,-0.0146458101278675
2011-04-28,11.89,0,28.75,-0.00622191496716211
2011-04-29,11.91,0.0016820857863750693,28.889999,0.00486953043478259
2011-05-02,11.9,-8.39630562552459e-4,28.690001,-0.00692274167264598
2011-05-03,11.9,0,28.459999,-0.00801679999941439
2011-05-04,11.9,0,28.309999,-0.0052705553503357
2011-05-05,11.9,0,27.540001,-0.0271987999716991
2011-05-06,11.9,0,27.219999,-0.0116195347995811
2011-05-09,11.89,-8.403361344537636e-4,27.82,0.0220426532712216
2011-05-11,11.88,-8.410428931875346e-4,27.209999,-0.0219267074047448
2011-05-12,11.87,-8.417508417509732e-4,26.76,-0.0165380013428151
2011-05-13,11.87,0,26.4,-0.0134529147982064
2011-05-16,11.86,-8.424599831507824e-4,27.02,0.0234848484848485
2011-05-17,11.88,0.0016863406408095575,27.450001,0.0159141746854182
2011-05-18,11.88,0,27.049999,-0.0145720213270666
2011-05-19,11.88,0,26.559999,-0.0181146032574714
2011-05-20,11.9,0.0016835016835016474,27,0.0165663033345746
2011-05-23,11.9,0,26.700001,-0.0111110740740741
2011-05-24,11.89,-8.403361344537636e-4,26.809999,0.00411977512660022
2011-05-25,11.89,0,26.91,0.00372998894927221
2011-05-26,11.88,-8.410428931875346e-4,27.190001,0.0104050910442214
2011-05-27,11.89,8.417508417508237e-4,27.290001,0.00367782259368072
2011-05-30,11.88,-8.410428931875346e-4,26.98,-0.0113595085613958
2011-05-31,11.85,-0.002525252525252621,26.83,-0.00555967383246857
2011-06-01,11.91,0.005063291139240548,26.799999,-0.00111818859485645
2011-06-02,11.89,-0.001679261125104918,26.58,-0.00820891821675073
2011-06-03,11.89,0,26.33,-0.00940556809631302
2011-06-06,11.91,0.0016820857863750693,25.77,-0.0212685150018989
2011-06-07,11.89,-0.001679261125104918,25.52,-0.0097012029491657
2011-06-08,11.88,-8.410428931875346e-4,25.799999,0.0109717476489028
2011-06-09,12.07,0.01599326599326595,26.26,0.0178294968150968
2011-06-10,12.09,0.0016570008285003788,26.200001,-0.00228480578827118
2011-06-13,12.07,-0.0016542597187758125,25.73,-0.0179389687809554
2011-06-14,12.06,-8.285004142501894e-4,26.15,0.0163233579479206
2011-06-15,12.13,0.005804311774461051,25.809999,-0.0130019502868068
2011-06-16,12.13,0,25.870001,0.00232475793586808
2011-06-17,12.13,0,25.67,-0.00773100086080386
2011-06-20,12.12,-8.244023083265921e-4,25.5,-0.00662251655629146
2011-06-21,12.14,0.0016501650165017616,25.75,0.00980392156862745
2011-06-22,12.13,-8.237232289950401e-4,25.709999,-0.00155343689320389
2011-06-24,12.12,-8.244023083265921e-4,25.200001,-0.0198365624207142
2011-06-27,12.12,0,25.43,0.0091269440822641
2011-06-28,12.11,-8.250825082508075e-4,25.85,0.0165159260715691
2011-06-29,12.12,8.257638315441608e-4,25.75,-0.00386847195357839
2011-06-30,12.15,0.0024752475247525694,26.25,0.0194174757281553
2011-07-01,12.15,0,26.299999,0.0019047238095238
2011-07-04,12.15,0,26.25,-0.00190110273388222
2011-07-05,12.16,8.230452674896944e-4,26.01,-0.00914285714285708
2011-07-06,12.15,-8.223684210526141e-4,25.959999,-0.00192237600922729
2011-07-07,12.15,0,26.07,0.00423732681961969
2011-07-08,12.15,0,25.93,-0.00537015726889147
2011-07-11,12.15,0,25.5,-0.0165831083686849
2011-07-12,12.15,0,25.5,0
2011-07-13,12.16,8.230452674896944e-4,25.799999,0.0117646666666667
2011-07-14,12.16,0,25.299999,-0.0193798457123971
2011-07-15,12.16,0,25.379999,0.00316205546095088
2011-07-18,12.16,0,25.200001,-0.00709212005879122
2011-07-19,12.15,-8.223684210526141e-4,25.01,-0.00753972192302686
2011-07-20,12.15,0,24.809999,-0.00799684126349461
2011-07-21,12.4,0.0205761316872428,25.450001,0.0257961316322503
2011-07-22,12.4,0,25.5,0.00196459717231444
2011-07-25,12.41,8.064516129032086e-4,26.030001,0.0207843529411764
2011-07-26,12.4,-8.058017727638829e-4,26.379999,0.0134459464676933
2011-07-27,12.4,0,26.35,-0.00113718730618603
2011-07-28,12.4,0,26.059999,-0.0110057305502846
2011-07-29,12.4,0,26,-0.00230234084045825
2011-08-01,12.41,8.064516129032086e-4,26.15,0.00576923076923071
2011-08-02,12.4,-8.058017727638829e-4,25.6,-0.0210325047801146
2011-08-03,12.4,0,24.700001,-0.0351562109375
2011-08-04,12.4,0,22.969999,-0.070040563965969
2011-08-05,12.4,0,22.530001,-0.0191553338770282
2011-08-08,12.4,0,20.75,-0.0790058109629023
2011-08-09,12.4,0,21.33,0.0279518072289156
2011-08-10,12.4,0,21.9,0.0267229254571027
2011-08-11,12.4,0,22.6,0.0319634703196348
2011-08-12,12.4,0,22.450001,-0.00663712389380536
2011-08-15,12.4,0,23.299999,0.0378618245941281
2011-08-16,12.4,0,23.02,-0.0120171249792758
2011-08-17,12.4,0,23.1,0.00347523892267601
2011-08-18,12.39,-8.064516129032086e-4,22.200001,-0.0389609956709957
2011-08-19,12.4,8.07102502017739e-4,21.84,-0.0162162605307991
2011-08-22,12.39,-8.064516129032086e-4,21.48,-0.0164835164835165
2011-08-23,12.4,8.07102502017739e-4,22.1,0.0288640595903166
2011-08-24,12.4,0,22.200001,0.00452493212669678
2011-08-25,12.39,-8.064516129032086e-4,21.799999,-0.0180181072964817
2011-08-26,12.39,0,21.809999,4.58715617372348e-4
2011-08-29,12.39,0,22.6,0.0362219640633638
2011-08-30,12.39,0,22.6,0
2011-08-31,12.39,0,22.950001,0.0154867699115044
2011-09-01,11.88,-0.04116222760290555,23.17,0.0095860126542043
2011-09-02,11.88,0,22.469999,-0.0302115235217954
2011-09-05,11.88,0,21.950001,-0.0231418790895363
2011-09-06,11.88,0,22.51,0.0255124817534177
2011-09-08,11.88,0,22.799999,0.0128831186139493
2011-09-09,11.88,0,22.030001,-0.0337718435864844
2011-09-12,11.88,0,22.26,0.010440262803438
2011-09-13,11.88,0,22.299999,0.00179690026954169
2011-09-14,11.88,0,22.6,0.0134529602445274
2011-09-15,11.88,0,22.629999,0.00132738938053098
2011-09-16,11.88,0,22.610001,-8.83694250273766e-4
2011-09-19,11.87,-8.417508417509732e-4,22.91,0.013268420465793
2011-09-20,11.87,0,22.65,-0.011348756001746
2011-09-21,11.88,8.424599831509321e-4,22.68,0.00132450331125833
2011-09-22,11.88,0,21.4,-0.0564373897707232
2011-09-23,11.88,0,21,-0.0186915887850467
2011-09-26,11.88,0,21.719999,0.0342856666666667
2011-09-27,11.88,0,21.459999,-0.0119705346211112
2011-09-28,11.88,0,21.209999,-0.0116495811579488
2011-09-29,11.88,0,21.110001,-0.0047146631171458
2011-09-30,11.88,0,20.9,-0.00994793889398688
2011-10-03,11.89,8.417508417508237e-4,20.059999,-0.0401914354066984
2011-10-04,11.88,-8.410428931875346e-4,20.139999,0.00398803609112833
2011-10-05,11.88,0,19.799999,-0.0168818280477571
2011-10-06,11.88,0,20.59,0.0398990424191436
2011-10-07,11.88,0,19.9,-0.0335114133074309
2011-10-10,11.88,0,20.66,0.0381909547738694
2011-10-11,11.88,0,20.799999,0.00677633107454015
2011-10-13,11.87,-8.417508417509732e-4,21.040001,0.0115385582470461
2011-10-14,11.87,0,21.41,0.0175855029664685
2011-10-17,11.87,0,20.950001,-0.0214852405418029
